date,asset,probability_level,conditional_es
2005-01-04,BBVA.MC,0.99,0.02566183830015501
2005-01-05,BBVA.MC,0.99,0.0265087705960078
2005-01-06,BBVA.MC,0.99,0.02728135552254308
2005-01-07,BBVA.MC,0.99,0.02724783109817989
2005-01-10,BBVA.MC,0.99,0.027651670423716076
2005-01-11,BBVA.MC,0.99,0.02760484392756865
2005-01-12,BBVA.MC,0.99,0.030526607037850293
2005-01-13,BBVA.MC,0.99,0.033077321176469235
2005-01-14,BBVA.MC,0.99,0.03281458003756787
2005-01-17,BBVA.MC,0.99,0.032780659428543926
2005-01-18,BBVA.MC,0.99,0.03261951652714399
2005-01-19,BBVA.MC,0.99,0.03248267875372155
2005-01-20,BBVA.MC,0.99,0.032117578822396624
2005-01-21,BBVA.MC,0.99,0.03447214689246766
2005-01-24,BBVA.MC,0.99,0.03462024315940378
2005-01-25,BBVA.MC,0.99,0.03585155066142013
2005-01-26,BBVA.MC,0.99,0.03555599056003952
2005-01-27,BBVA.MC,0.99,0.03504398059924515
2005-01-28,BBVA.MC,0.99,0.03470232661320819
2005-01-31,BBVA.MC,0.99,0.03421007288454286
2005-02-01,BBVA.MC,0.99,0.034313008841372644
2005-02-02,BBVA.MC,0.99,0.03397129077490164
2005-02-03,BBVA.MC,0.99,0.03372677852176653
2005-02-04,BBVA.MC,0.99,0.033293795163965245
2005-02-07,BBVA.MC,0.99,0.03297727493895447
2005-02-08,BBVA.MC,0.99,0.032583242979258645
2005-02-09,BBVA.MC,0.99,0.032284692094391325
2005-02-10,BBVA.MC,0.99,0.03216049988231845
2005-02-11,BBVA.MC,0.99,0.03207430131577606
2005-02-14,BBVA.MC,0.99,0.03209642681949379
2005-02-15,BBVA.MC,0.99,0.03208632377781081
2005-02-16,BBVA.MC,0.99,0.03174872887105711
2005-02-17,BBVA.MC,0.99,0.03575160099381111
2005-02-18,BBVA.MC,0.99,0.03524321752444646
2005-02-21,BBVA.MC,0.99,0.03493142444441967
2005-02-22,BBVA.MC,0.99,0.03516874886549811
2005-02-23,BBVA.MC,0.99,0.03706150836991872
2005-02-24,BBVA.MC,0.99,0.03644023809070794
2005-02-25,BBVA.MC,0.99,0.03585640263934589
2005-02-28,BBVA.MC,0.99,0.03569991800193431
2005-03-01,BBVA.MC,0.99,0.03528149756287329
2005-03-02,BBVA.MC,0.99,0.034998039496204
2005-03-03,BBVA.MC,0.99,0.034701860392177326
2005-03-04,BBVA.MC,0.99,0.03495843818218259
2005-03-07,BBVA.MC,0.99,0.03457539244636379
2005-03-08,BBVA.MC,0.99,0.034090193128970575
2005-03-09,BBVA.MC,0.99,0.033956155909090575
2005-03-10,BBVA.MC,0.99,0.03446156572332695
2005-03-11,BBVA.MC,0.99,0.03430954438555017
2005-03-14,BBVA.MC,0.99,0.03416966239625162
2005-03-15,BBVA.MC,0.99,0.03449225198756243
2005-03-16,BBVA.MC,0.99,0.03401176288801063
2005-03-17,BBVA.MC,0.99,0.040160674418939994
2005-03-18,BBVA.MC,0.99,0.039441830865322776
2005-03-21,BBVA.MC,0.99,0.038708261165887964
2005-03-22,BBVA.MC,0.99,0.04658446859779049
2005-03-23,BBVA.MC,0.99,0.046006066992636666
2005-03-24,BBVA.MC,0.99,0.044994187921517374
2005-03-25,BBVA.MC,0.99,0.04408109053851862
2005-03-28,BBVA.MC,0.99,0.043106826270879146
2005-03-29,BBVA.MC,0.99,0.04217994150976913
2005-03-30,BBVA.MC,0.99,0.041307672510884026
2005-03-31,BBVA.MC,0.99,0.04087465750302981
2005-04-01,BBVA.MC,0.99,0.04011818107286066
2005-04-04,BBVA.MC,0.99,0.03961595082310761
2005-04-05,BBVA.MC,0.99,0.04014242259332256
2005-04-06,BBVA.MC,0.99,0.03963835835438825
2005-04-07,BBVA.MC,0.99,0.03932006791334399
2005-04-08,BBVA.MC,0.99,0.03864355317106503
2005-04-11,BBVA.MC,0.99,0.03794271276520748
2005-04-12,BBVA.MC,0.99,0.03746682018747435
2005-04-13,BBVA.MC,0.99,0.03703770453970054
2005-04-14,BBVA.MC,0.99,0.036484886293621
2005-04-15,BBVA.MC,0.99,0.03611321653251762
2005-04-18,BBVA.MC,0.99,0.04349803744433485
2005-04-19,BBVA.MC,0.99,0.046361306170212876
2005-04-20,BBVA.MC,0.99,0.0452795350252759
2005-04-21,BBVA.MC,0.99,0.04526502131761693
2005-04-22,BBVA.MC,0.99,0.04442503736750263
2005-04-25,BBVA.MC,0.99,0.043661573741680886
2005-04-26,BBVA.MC,0.99,0.042825862167000246
2005-04-27,BBVA.MC,0.99,0.042212017784608626
2005-04-28,BBVA.MC,0.99,0.04288825995705315
2005-04-29,BBVA.MC,0.99,0.04201318050971567
2005-05-02,BBVA.MC,0.99,0.04145049710808402
2005-05-03,BBVA.MC,0.99,0.041636795161677904
2005-05-04,BBVA.MC,0.99,0.04090150715184495
2005-05-05,BBVA.MC,0.99,0.040081298086798195
2005-05-06,BBVA.MC,0.99,0.03932890077525623
2005-05-09,BBVA.MC,0.99,0.038835761815284704
2005-05-10,BBVA.MC,0.99,0.039480126595639896
2005-05-11,BBVA.MC,0.99,0.04117276699488531
2005-05-12,BBVA.MC,0.99,0.040629984927782144
2005-05-13,BBVA.MC,0.99,0.040164520401612606
2005-05-16,BBVA.MC,0.99,0.039576365120797076
2005-05-17,BBVA.MC,0.99,0.038823455552428415
2005-05-18,BBVA.MC,0.99,0.03944865779396439
2005-05-19,BBVA.MC,0.99,0.03953194472482802
2005-05-20,BBVA.MC,0.99,0.03897245324545916
2005-05-23,BBVA.MC,0.99,0.03914175567584334
2005-05-24,BBVA.MC,0.99,0.03864678024555783
2005-05-25,BBVA.MC,0.99,0.03836615834610535
2005-05-26,BBVA.MC,0.99,0.038783267620927014
2005-05-27,BBVA.MC,0.99,0.03835877862553065
2005-05-30,BBVA.MC,0.99,0.03877320481760657
2005-05-31,BBVA.MC,0.99,0.038348334056092476
2005-06-01,BBVA.MC,0.99,0.03768431876269658
2005-06-02,BBVA.MC,0.99,0.03755010763284846
2005-06-03,BBVA.MC,0.99,0.0369274233163905
2005-06-06,BBVA.MC,0.99,0.03763920306407032
2005-06-07,BBVA.MC,0.99,0.037418362517544684
2005-06-08,BBVA.MC,0.99,0.03686986597558346
2005-06-09,BBVA.MC,0.99,0.038102000514212184
2005-06-10,BBVA.MC,0.99,0.03749052043489186
2005-06-13,BBVA.MC,0.99,0.036911629353513345
2005-06-14,BBVA.MC,0.99,0.036341860841413436
2005-06-15,BBVA.MC,0.99,0.035785342247826854
2005-06-16,BBVA.MC,0.99,0.03617429111638122
2005-06-17,BBVA.MC,0.99,0.03580273898405962
2005-06-20,BBVA.MC,0.99,0.03529352361536076
2005-06-21,BBVA.MC,0.99,0.03591809852615924
2005-06-22,BBVA.MC,0.99,0.035680880210008606
2005-06-23,BBVA.MC,0.99,0.03513865558715326
2005-06-24,BBVA.MC,0.99,0.03466744956710486
2005-06-27,BBVA.MC,0.99,0.03670125521476121
2005-06-28,BBVA.MC,0.99,0.03797457169740428
2005-06-29,BBVA.MC,0.99,0.03805256588551722
2005-06-30,BBVA.MC,0.99,0.03806158755389381
2005-07-01,BBVA.MC,0.99,0.03754394004597526
2005-07-04,BBVA.MC,0.99,0.03718386576007763
2005-07-05,BBVA.MC,0.99,0.036559224561096726
2005-07-06,BBVA.MC,0.99,0.036032493033801585
2005-07-07,BBVA.MC,0.99,0.03547961927451888
2005-07-08,BBVA.MC,0.99,0.039958945488069476
2005-07-11,BBVA.MC,0.99,0.03968427230170716
2005-07-12,BBVA.MC,0.99,0.03933196334200839
2005-07-13,BBVA.MC,0.99,0.03877563324640948
2005-07-14,BBVA.MC,0.99,0.03824750121998755
2005-07-15,BBVA.MC,0.99,0.03764830979331431
2005-07-18,BBVA.MC,0.99,0.03703591823418895
2005-07-19,BBVA.MC,0.99,0.0364563924193249
2005-07-20,BBVA.MC,0.99,0.03774828295912246
2005-07-21,BBVA.MC,0.99,0.03736980877253968
2005-07-22,BBVA.MC,0.99,0.03684024600131882
2005-07-25,BBVA.MC,0.99,0.036253275467264826
2005-07-26,BBVA.MC,0.99,0.037340808688851555
2005-07-27,BBVA.MC,0.99,0.03815439945809996
2005-07-28,BBVA.MC,0.99,0.03797243235721423
2005-07-29,BBVA.MC,0.99,0.03735542357993505
2005-08-01,BBVA.MC,0.99,0.037341531143878
2005-08-02,BBVA.MC,0.99,0.037198361139655606
2005-08-03,BBVA.MC,0.99,0.03657296576519698
2005-08-04,BBVA.MC,0.99,0.03616482855040545
2005-08-05,BBVA.MC,0.99,0.03677826435012727
2005-08-08,BBVA.MC,0.99,0.03619542268272813
2005-08-09,BBVA.MC,0.99,0.03592337718027609
2005-08-10,BBVA.MC,0.99,0.035443033040735684
2005-08-11,BBVA.MC,0.99,0.03525895725061274
2005-08-12,BBVA.MC,0.99,0.0348405008112774
2005-08-15,BBVA.MC,0.99,0.034457180312367504
2005-08-16,BBVA.MC,0.99,0.033982053242049184
2005-08-17,BBVA.MC,0.99,0.03543088153670839
2005-08-18,BBVA.MC,0.99,0.03508864082785742
2005-08-19,BBVA.MC,0.99,0.03558357830124553
2005-08-22,BBVA.MC,0.99,0.03539526980394165
2005-08-23,BBVA.MC,0.99,0.03490145679829479
2005-08-24,BBVA.MC,0.99,0.03603279098216137
2005-08-25,BBVA.MC,0.99,0.03628090000267086
2005-08-26,BBVA.MC,0.99,0.03635986263230324
2005-08-29,BBVA.MC,0.99,0.03819848725483078
2005-08-30,BBVA.MC,0.99,0.03763160662975575
2005-08-31,BBVA.MC,0.99,0.03737001700222321
2005-09-01,BBVA.MC,0.99,0.03673544178375944
2005-09-02,BBVA.MC,0.99,0.036738483321073594
2005-09-05,BBVA.MC,0.99,0.0361722009978031
2005-09-06,BBVA.MC,0.99,0.03585570562401247
2005-09-07,BBVA.MC,0.99,0.03595731626760531
2005-09-08,BBVA.MC,0.99,0.03545056636810198
2005-09-09,BBVA.MC,0.99,0.03499441077273617
2005-09-12,BBVA.MC,0.99,0.03452218717894718
2005-09-13,BBVA.MC,0.99,0.03485366848481305
2005-09-14,BBVA.MC,0.99,0.03597242464626748
2005-09-15,BBVA.MC,0.99,0.035413182638097694
2005-09-16,BBVA.MC,0.99,0.03516209624856162
2005-09-19,BBVA.MC,0.99,0.034666282581565344
2005-09-20,BBVA.MC,0.99,0.03423873761366569
2005-09-21,BBVA.MC,0.99,0.03383042305593273
2005-09-22,BBVA.MC,0.99,0.03647514628102459
2005-09-23,BBVA.MC,0.99,0.035895924470741476
2005-09-26,BBVA.MC,0.99,0.035547539952443655
2005-09-27,BBVA.MC,0.99,0.036739072691849284
2005-09-28,BBVA.MC,0.99,0.03639619407947377
2005-09-29,BBVA.MC,0.99,0.037341328510089394
2005-09-30,BBVA.MC,0.99,0.036954512237544514
2005-10-03,BBVA.MC,0.99,0.03656267361302307
2005-10-04,BBVA.MC,0.99,0.036152930827066346
2005-10-05,BBVA.MC,0.99,0.03584200691094405
2005-10-06,BBVA.MC,0.99,0.040146972714582375
2005-10-07,BBVA.MC,0.99,0.040339247696159736
2005-10-10,BBVA.MC,0.99,0.03956497956451974
2005-10-11,BBVA.MC,0.99,0.03881787229586437
2005-10-12,BBVA.MC,0.99,0.03810709681722342
2005-10-13,BBVA.MC,0.99,0.03800883009679269
2005-10-14,BBVA.MC,0.99,0.03878337065889984
2005-10-17,BBVA.MC,0.99,0.03833394113362037
2005-10-18,BBVA.MC,0.99,0.037664270127969725
2005-10-19,BBVA.MC,0.99,0.038461546529210563
2005-10-20,BBVA.MC,0.99,0.039213698415239875
2005-10-21,BBVA.MC,0.99,0.038498604618478094
2005-10-24,BBVA.MC,0.99,0.037972946197665815
2005-10-25,BBVA.MC,0.99,0.03825886021750855
2005-10-26,BBVA.MC,0.99,0.03779416504337728
2005-10-27,BBVA.MC,0.99,0.03722568265182882
2005-10-28,BBVA.MC,0.99,0.040117833306422636
2005-10-31,BBVA.MC,0.99,0.039357428289097135
2005-11-01,BBVA.MC,0.99,0.04073619410158155
2005-11-02,BBVA.MC,0.99,0.03992712239533906
2005-11-03,BBVA.MC,0.99,0.03917329542775347
2005-11-04,BBVA.MC,0.99,0.03891387918835372
2005-11-07,BBVA.MC,0.99,0.04114468344479113
2005-11-08,BBVA.MC,0.99,0.04031199679376675
2005-11-09,BBVA.MC,0.99,0.0395383334872746
2005-11-10,BBVA.MC,0.99,0.039321166928916164
2005-11-11,BBVA.MC,0.99,0.03890679853863904
2005-11-14,BBVA.MC,0.99,0.038427121669629444
2005-11-15,BBVA.MC,0.99,0.0396824276104836
2005-11-16,BBVA.MC,0.99,0.038967876418195956
2005-11-17,BBVA.MC,0.99,0.038402044785759974
2005-11-18,BBVA.MC,0.99,0.03775500687128629
2005-11-21,BBVA.MC,0.99,0.03712671656162231
2005-11-22,BBVA.MC,0.99,0.036519561654846946
2005-11-23,BBVA.MC,0.99,0.03636677705592629
2005-11-24,BBVA.MC,0.99,0.03627813980753006
2005-11-25,BBVA.MC,0.99,0.035698852250911545
2005-11-28,BBVA.MC,0.99,0.03515466903703536
2005-11-29,BBVA.MC,0.99,0.03469214413007368
2005-11-30,BBVA.MC,0.99,0.0343702356557271
2005-12-01,BBVA.MC,0.99,0.03400302845688774
2005-12-02,BBVA.MC,0.99,0.033906984935145774
2005-12-05,BBVA.MC,0.99,0.0347034951873235
2005-12-06,BBVA.MC,0.99,0.04019259975341031
2005-12-07,BBVA.MC,0.99,0.03993448929066646
2005-12-08,BBVA.MC,0.99,0.03948024430818671
2005-12-09,BBVA.MC,0.99,0.038734708267790595
2005-12-12,BBVA.MC,0.99,0.03805551280241315
2005-12-13,BBVA.MC,0.99,0.03746969275382186
2005-12-14,BBVA.MC,0.99,0.037067567261655596
2005-12-15,BBVA.MC,0.99,0.03646425534689341
2005-12-16,BBVA.MC,0.99,0.03589649849855096
2005-12-19,BBVA.MC,0.99,0.035642855745238476
2005-12-20,BBVA.MC,0.99,0.03512008783646612
2005-12-21,BBVA.MC,0.99,0.03466075054556065
2005-12-22,BBVA.MC,0.99,0.03457991726681645
2005-12-23,BBVA.MC,0.99,0.034150737754916095
2005-12-26,BBVA.MC,0.99,0.033721731695240884
2005-12-27,BBVA.MC,0.99,0.03328834660813958
2005-12-28,BBVA.MC,0.99,0.032971246963873914
2005-12-29,BBVA.MC,0.99,0.03275467820305809
2005-12-30,BBVA.MC,0.99,0.032373406089901004
2006-01-02,BBVA.MC,0.99,0.03212656819617025
2006-01-03,BBVA.MC,0.99,0.03188026025033324
2006-01-04,BBVA.MC,0.99,0.031602006186716894
2006-01-05,BBVA.MC,0.99,0.03189425797427508
2006-01-06,BBVA.MC,0.99,0.03163381647417509
2006-01-09,BBVA.MC,0.99,0.03132275022245891
2006-01-10,BBVA.MC,0.99,0.031050048531624862
2006-01-11,BBVA.MC,0.99,0.03289062543192218
2006-01-12,BBVA.MC,0.99,0.032623214796474176
2006-01-13,BBVA.MC,0.99,0.03260724916607822
2006-01-16,BBVA.MC,0.99,0.03389681148890064
2006-01-17,BBVA.MC,0.99,0.03351702732818445
2006-01-18,BBVA.MC,0.99,0.035191149398418005
2006-01-19,BBVA.MC,0.99,0.03749932161169553
2006-01-20,BBVA.MC,0.99,0.03778152752375933
2006-01-23,BBVA.MC,0.99,0.03734773247001034
2006-01-24,BBVA.MC,0.99,0.037516809008620325
2006-01-25,BBVA.MC,0.99,0.0371024587820816
2006-01-26,BBVA.MC,0.99,0.03984076089637668
2006-01-27,BBVA.MC,0.99,0.04169762327116351
2006-01-30,BBVA.MC,0.99,0.041637021681959666
2006-01-31,BBVA.MC,0.99,0.04102967536809959
2006-02-01,BBVA.MC,0.99,0.04070191444794357
2006-02-02,BBVA.MC,0.99,0.040208249394651445
2006-02-03,BBVA.MC,0.99,0.04318448162761866
2006-02-06,BBVA.MC,0.99,0.04309770885299789
2006-02-07,BBVA.MC,0.99,0.04421196958778172
2006-02-08,BBVA.MC,0.99,0.043228472965425334
2006-02-09,BBVA.MC,0.99,0.04250223446995788
2006-02-10,BBVA.MC,0.99,0.043043463478802176
2006-02-13,BBVA.MC,0.99,0.04429010995965283
2006-02-14,BBVA.MC,0.99,0.043471349740267354
2006-02-15,BBVA.MC,0.99,0.042596179909155256
2006-02-16,BBVA.MC,0.99,0.0426767943072048
2006-02-17,BBVA.MC,0.99,0.04200483783203408
2006-02-20,BBVA.MC,0.99,0.04137113936082561
2006-02-21,BBVA.MC,0.99,0.04064958714644353
2006-02-22,BBVA.MC,0.99,0.03992464065570877
2006-02-23,BBVA.MC,0.99,0.040799404268742095
2006-02-24,BBVA.MC,0.99,0.04024915695017796
2006-02-27,BBVA.MC,0.99,0.03963498954954301
2006-02-28,BBVA.MC,0.99,0.039052526897264135
2006-03-01,BBVA.MC,0.99,0.040162348432243464
2006-03-02,BBVA.MC,0.99,0.03968237832614878
2006-03-03,BBVA.MC,0.99,0.04336023258132261
2006-03-06,BBVA.MC,0.99,0.04472532125118417
2006-03-07,BBVA.MC,0.99,0.04390697390533928
2006-03-08,BBVA.MC,0.99,0.04400725476585252
2006-03-09,BBVA.MC,0.99,0.043509790317114445
2006-03-10,BBVA.MC,0.99,0.043161825109692194
2006-03-13,BBVA.MC,0.99,0.042272115232751845
2006-03-14,BBVA.MC,0.99,0.04142236281742055
2006-03-15,BBVA.MC,0.99,0.04063534953509344
2006-03-16,BBVA.MC,0.99,0.03988835189073921
2006-03-17,BBVA.MC,0.99,0.03936132725361973
2006-03-20,BBVA.MC,0.99,0.038651452125232
2006-03-21,BBVA.MC,0.99,0.037951834889155614
2006-03-22,BBVA.MC,0.99,0.03847437934379485
2006-03-23,BBVA.MC,0.99,0.037962520724456064
2006-03-24,BBVA.MC,0.99,0.0385093355507149
2006-03-27,BBVA.MC,0.99,0.03794158222967478
2006-03-28,BBVA.MC,0.99,0.03740218648111248
2006-03-29,BBVA.MC,0.99,0.036762457419562536
2006-03-30,BBVA.MC,0.99,0.036290051254937936
2006-03-31,BBVA.MC,0.99,0.036662519530428817
2006-04-03,BBVA.MC,0.99,0.036147241551641535
2006-04-04,BBVA.MC,0.99,0.03579429144806027
2006-04-05,BBVA.MC,0.99,0.03526341105423253
2006-04-06,BBVA.MC,0.99,0.034758165470104775
2006-04-07,BBVA.MC,0.99,0.03439600336436418
2006-04-10,BBVA.MC,0.99,0.03796356045753772
2006-04-11,BBVA.MC,0.99,0.03744010870729018
2006-04-12,BBVA.MC,0.99,0.04042075765170716
2006-04-13,BBVA.MC,0.99,0.040138830723216175
2006-04-19,BBVA.MC,0.99,0.03948181157450075
2006-04-20,BBVA.MC,0.99,0.0395138904977165
2006-04-21,BBVA.MC,0.99,0.03878107770987282
2006-04-24,BBVA.MC,0.99,0.038963399812931725
2006-04-25,BBVA.MC,0.99,0.038283476049724444
2006-04-26,BBVA.MC,0.99,0.038818413489754
2006-04-27,BBVA.MC,0.99,0.038224028184174745
2006-04-28,BBVA.MC,0.99,0.03755809322861481
2006-05-03,BBVA.MC,0.99,0.03703395817451826
2006-05-04,BBVA.MC,0.99,0.039135234503819255
2006-05-05,BBVA.MC,0.99,0.03901139687564586
2006-05-08,BBVA.MC,0.99,0.03852288775157224
2006-05-09,BBVA.MC,0.99,0.03792282926522116
2006-05-10,BBVA.MC,0.99,0.037257156632506984
2006-05-11,BBVA.MC,0.99,0.03662512874520432
2006-05-12,BBVA.MC,0.99,0.036107952698759764
2006-05-15,BBVA.MC,0.99,0.04663672737221679
2006-05-16,BBVA.MC,0.99,0.048054468769651325
2006-05-17,BBVA.MC,0.99,0.04704011302002519
2006-05-18,BBVA.MC,0.99,0.05498114423641897
2006-05-19,BBVA.MC,0.99,0.05454543225391617
2006-05-22,BBVA.MC,0.99,0.05328172211488913
2006-05-23,BBVA.MC,0.99,0.05814861557653796
2006-05-24,BBVA.MC,0.99,0.05657198635384044
2006-05-25,BBVA.MC,0.99,0.057807584948678443
2006-05-26,BBVA.MC,0.99,0.05652382796077327
2006-05-29,BBVA.MC,0.99,0.055487305867395996
2006-05-30,BBVA.MC,0.99,0.054573009136696896
2006-05-31,BBVA.MC,0.99,0.057150199981779545
2006-06-01,BBVA.MC,0.99,0.056440402495244305
2006-06-02,BBVA.MC,0.99,0.05493759761123441
2006-06-05,BBVA.MC,0.99,0.0535603150049169
2006-06-06,BBVA.MC,0.99,0.05403322867907263
2006-06-07,BBVA.MC,0.99,0.05940924154926536
2006-06-08,BBVA.MC,0.99,0.057752858560253466
2006-06-09,BBVA.MC,0.99,0.06318443843600076
2006-06-12,BBVA.MC,0.99,0.061423594071829714
2006-06-13,BBVA.MC,0.99,0.061175373756754324
2006-06-14,BBVA.MC,0.99,0.06233133951137474
2006-06-15,BBVA.MC,0.99,0.060610267945469955
2006-06-16,BBVA.MC,0.99,0.059861983018283875
2006-06-19,BBVA.MC,0.99,0.058891209182548455
2006-06-20,BBVA.MC,0.99,0.05739527176314621
2006-06-21,BBVA.MC,0.99,0.05584912545122107
2006-06-22,BBVA.MC,0.99,0.05501343455469531
2006-06-23,BBVA.MC,0.99,0.05388630258708269
2006-06-26,BBVA.MC,0.99,0.05261366947588265
2006-06-27,BBVA.MC,0.99,0.05135091996274737
2006-06-28,BBVA.MC,0.99,0.050725146621214225
2006-06-29,BBVA.MC,0.99,0.04947030226693959
2006-06-30,BBVA.MC,0.99,0.04921599224066356
2006-07-03,BBVA.MC,0.99,0.04920995589153062
2006-07-04,BBVA.MC,0.99,0.048274911439521395
2006-07-05,BBVA.MC,0.99,0.04800082269456578
2006-07-06,BBVA.MC,0.99,0.047602860645740354
2006-07-07,BBVA.MC,0.99,0.047076233825083545
2006-07-10,BBVA.MC,0.99,0.046230522464590904
2006-07-11,BBVA.MC,0.99,0.04515702983524349
2006-07-12,BBVA.MC,0.99,0.04469239567885153
2006-07-13,BBVA.MC,0.99,0.044625452858759594
2006-07-14,BBVA.MC,0.99,0.04741997267211877
2006-07-17,BBVA.MC,0.99,0.050811914580258515
2006-07-18,BBVA.MC,0.99,0.05070316028042819
2006-07-19,BBVA.MC,0.99,0.049526696461015415
2006-07-20,BBVA.MC,0.99,0.04979431061998959
2006-07-21,BBVA.MC,0.99,0.04859103032079167
2006-07-24,BBVA.MC,0.99,0.04756149379108635
2006-07-25,BBVA.MC,0.99,0.048142982587076465
2006-07-26,BBVA.MC,0.99,0.0469885704189077
2006-07-27,BBVA.MC,0.99,0.045876046888106155
2006-07-28,BBVA.MC,0.99,0.044824448980199286
2006-07-31,BBVA.MC,0.99,0.04410121694256861
2006-08-01,BBVA.MC,0.99,0.04406181697842885
2006-08-02,BBVA.MC,0.99,0.04466598901000706
2006-08-03,BBVA.MC,0.99,0.044367391396899505
2006-08-04,BBVA.MC,0.99,0.04337930995486467
2006-08-07,BBVA.MC,0.99,0.04298454219346561
2006-08-08,BBVA.MC,0.99,0.04661384117655305
2006-08-09,BBVA.MC,0.99,0.04554508192414519
2006-08-10,BBVA.MC,0.99,0.04485173634918029
2006-08-11,BBVA.MC,0.99,0.044128515284936776
2006-08-14,BBVA.MC,0.99,0.043150605855271966
2006-08-17,BBVA.MC,0.99,0.04241235626426354
2006-08-18,BBVA.MC,0.99,0.04288615500556397
2006-08-21,BBVA.MC,0.99,0.04205319684199793
2006-08-22,BBVA.MC,0.99,0.04280233553764482
2006-08-23,BBVA.MC,0.99,0.04190260109316711
2006-08-24,BBVA.MC,0.99,0.04287727816721722
2006-08-25,BBVA.MC,0.99,0.04209064302833718
2006-08-28,BBVA.MC,0.99,0.0412215078345125
2006-08-29,BBVA.MC,0.99,0.04070043210493833
2006-08-30,BBVA.MC,0.99,0.03996141970582857
2006-08-31,BBVA.MC,0.99,0.03919353514667845
2006-09-01,BBVA.MC,0.99,0.038459966026042104
2006-09-04,BBVA.MC,0.99,0.03816875475601263
2006-09-05,BBVA.MC,0.99,0.038169736325678424
2006-09-06,BBVA.MC,0.99,0.03786370317674416
2006-09-07,BBVA.MC,0.99,0.0428004977737728
2006-09-08,BBVA.MC,0.99,0.04330340725141246
2006-09-11,BBVA.MC,0.99,0.04289357171866219
2006-09-12,BBVA.MC,0.99,0.04233334284649759
2006-09-13,BBVA.MC,0.99,0.04182408545381951
2006-09-14,BBVA.MC,0.99,0.04097552691309522
2006-09-15,BBVA.MC,0.99,0.040306772910624324
2006-09-18,BBVA.MC,0.99,0.03955641990593628
2006-09-19,BBVA.MC,0.99,0.03880746014407275
2006-09-20,BBVA.MC,0.99,0.04037925188780336
2006-09-21,BBVA.MC,0.99,0.04094088806013123
2006-09-22,BBVA.MC,0.99,0.04012149203804329
2006-09-25,BBVA.MC,0.99,0.04260022449058081
2006-09-26,BBVA.MC,0.99,0.04177943528195768
2006-09-27,BBVA.MC,0.99,0.04095341312950992
2006-09-28,BBVA.MC,0.99,0.04016717444632543
2006-09-29,BBVA.MC,0.99,0.03938860324855498
2006-10-02,BBVA.MC,0.99,0.03899156204735513
2006-10-03,BBVA.MC,0.99,0.03830659471355992
2006-10-04,BBVA.MC,0.99,0.03897059664110752
2006-10-05,BBVA.MC,0.99,0.04007375711861099
2006-10-06,BBVA.MC,0.99,0.04254811316896993
2006-10-09,BBVA.MC,0.99,0.04203236093272237
2006-10-10,BBVA.MC,0.99,0.041474302686692756
2006-10-11,BBVA.MC,0.99,0.04070598277177788
2006-10-12,BBVA.MC,0.99,0.04030644475104694
2006-10-13,BBVA.MC,0.99,0.04066370836608759
2006-10-16,BBVA.MC,0.99,0.039889215319691675
2006-10-17,BBVA.MC,0.99,0.04003646699901992
2006-10-18,BBVA.MC,0.99,0.04953731642959992
2006-10-19,BBVA.MC,0.99,0.04884480283849546
2006-10-20,BBVA.MC,0.99,0.04769570454563381
2006-10-23,BBVA.MC,0.99,0.046550198603975176
2006-10-24,BBVA.MC,0.99,0.045556692313978374
2006-10-25,BBVA.MC,0.99,0.04569320021803297
2006-10-26,BBVA.MC,0.99,0.04464172704176823
2006-10-27,BBVA.MC,0.99,0.04460748419468128
2006-10-30,BBVA.MC,0.99,0.0436493325274133
2006-10-31,BBVA.MC,0.99,0.04293945946741938
2006-11-01,BBVA.MC,0.99,0.04222372647403749
2006-11-02,BBVA.MC,0.99,0.041570701602456496
2006-11-03,BBVA.MC,0.99,0.04379732395171695
2006-11-06,BBVA.MC,0.99,0.04284886746251107
2006-11-07,BBVA.MC,0.99,0.04208536576468752
2006-11-08,BBVA.MC,0.99,0.04156574467936393
2006-11-09,BBVA.MC,0.99,0.040785601840627274
2006-11-10,BBVA.MC,0.99,0.0402896668485137
2006-11-13,BBVA.MC,0.99,0.04008033051118525
2006-11-14,BBVA.MC,0.99,0.039348340724865594
2006-11-15,BBVA.MC,0.99,0.03930578140035798
2006-11-16,BBVA.MC,0.99,0.038755011286474496
2006-11-17,BBVA.MC,0.99,0.03816094282516707
2006-11-20,BBVA.MC,0.99,0.03869253668379823
2006-11-21,BBVA.MC,0.99,0.038201547772703154
2006-11-22,BBVA.MC,0.99,0.03812273013517952
2006-11-23,BBVA.MC,0.99,0.037635646382601036
2006-11-24,BBVA.MC,0.99,0.03704646514287968
2006-11-27,BBVA.MC,0.99,0.04449555734182266
2006-11-28,BBVA.MC,0.99,0.06909047321291661
2006-11-29,BBVA.MC,0.99,0.0670624794797042
2006-11-30,BBVA.MC,0.99,0.06522065351466715
2006-12-01,BBVA.MC,0.99,0.06335299057967826
2006-12-04,BBVA.MC,0.99,0.06246027141294656
2006-12-05,BBVA.MC,0.99,0.06069075414111172
2006-12-06,BBVA.MC,0.99,0.05901583616025273
2006-12-07,BBVA.MC,0.99,0.057560880355669114
2006-12-08,BBVA.MC,0.99,0.05608478309221275
2006-12-11,BBVA.MC,0.99,0.05458930010360473
2006-12-12,BBVA.MC,0.99,0.053209160521964886
